Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,127601,-,-,-,44.05,-123.1,-8,134,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI
2013,1,13,4,30,-4.3,0,0,4,0
2013,1,13,5,30,-4.2,0,0,4,0
2013,1,13,6,30,-4.1000000000000005,0,0,1,0
2013,1,13,7,30,-3.5,0,0,4,0
2013,1,13,8,30,-1.8,29,506,1,82
2013,1,13,9,30,0.1,20,0,4,20
2013,1,13,10,30,1.5,74,0,4,74
2013,1,13,11,30,2.4000000000000004,76,0,4,76
2013,1,13,12,30,2.7,70,0,4,70
2013,1,13,13,30,2.5,80,0,4,80
2013,1,13,14,30,1.9000000000000001,41,0,4,41
2013,1,13,15,30,1.4000000000000001,52,0,4,52
2013,1,13,16,30,-1.7000000000000002,11,0,4,11
2013,1,13,17,30,-2.5,0,0,4,0
2013,1,13,18,30,-2.8000000000000003,0,0,7,0
2013,1,13,19,30,-3,0,0,4,0
2013,1,13,20,30,-3,0,0,1,0
2013,1,13,21,30,-3.1,0,0,4,0
2013,1,13,22,30,-3.2,0,0,0,0
2013,1,13,23,30,-3.4000000000000004,0,0,4,0
2013,1,14,0,30,-3.7,0,0,4,0
2013,1,14,1,30,-4.1000000000000005,0,0,1,0
2013,1,14,2,30,-4.3,0,0,0,0
2013,1,14,3,30,-4.5,0,0,0,0
2013,1,14,4,30,-4.6000000000000005,0,0,4,0
2013,1,14,5,30,-4.6000000000000005,0,0,4,0
2013,1,14,6,30,-4.6000000000000005,0,0,0,0
2013,1,14,7,30,-3.8000000000000003,0,0,1,0
2013,1,14,8,30,-1.9000000000000001,26,0,4,26
2013,1,14,9,30,0.30000000000000004,94,86,4,115
2013,1,14,10,30,2.2,140,187,4,204
2013,1,14,11,30,3.5,49,874,0,401
2013,1,14,12,30,4,51,883,1,421
2013,1,14,13,30,4,155,289,2,268
2013,1,14,14,30,3.5,127,208,4,193
2013,1,14,15,30,3.1,75,16,4,79
2013,1,14,16,30,1.3,23,357,0,46
2013,1,14,17,30,0.5,0,0,4,0
2013,1,14,18,30,0,0,0,4,0
2013,1,14,19,30,-0.4,0,0,4,0
2013,1,14,20,30,-0.5,0,0,7,0
2013,1,14,21,30,-0.8,0,0,4,0
2013,1,14,22,30,-1.1,0,0,4,0
2013,1,14,23,30,-1.3,0,0,7,0
2013,1,15,0,30,-1.4000000000000001,0,0,4,0
2013,1,15,1,30,-1.3,0,0,1,0
2013,1,15,2,30,-1.2000000000000002,0,0,0,0
2013,1,15,3,30,-1,0,0,0,0
2013,1,15,4,30,-1,0,0,0,0
2013,1,15,5,30,-0.9,0,0,0,0
2013,1,15,6,30,-1.1,0,0,0,0
2013,1,15,7,30,-1,0,0,0,0
2013,1,15,8,30,0.5,27,547,0,87
2013,1,15,9,30,2.9000000000000004,75,0,4,75
2013,1,15,10,30,4.9,131,23,4,138
2013,1,15,11,30,5.9,162,40,4,179
2013,1,15,12,30,6.300000000000001,132,0,4,132
2013,1,15,13,30,6.1000000000000005,89,0,4,89
2013,1,15,14,30,5,74,0,4,74
2013,1,15,15,30,4.1000000000000005,40,0,4,40
2013,1,15,16,30,1.2000000000000002,21,447,1,52
2013,1,15,17,30,1.1,0,0,0,0
2013,1,15,18,30,1.4000000000000001,0,0,0,0
2013,1,15,19,30,1.7000000000000002,0,0,0,0
2013,1,15,20,30,2.1,0,0,0,0
2013,1,15,21,30,2.3000000000000003,0,0,0,0
2013,1,15,22,30,2.1,0,0,0,0
2013,1,15,23,30,2,0,0,0,0
2013,1,16,0,30,2.3000000000000003,0,0,0,0
2013,1,16,1,30,2.4000000000000004,0,0,0,0
2013,1,16,2,30,2.3000000000000003,0,0,0,0
2013,1,16,3,30,2,0,0,0,0
2013,1,16,4,30,1.4000000000000001,0,0,0,0
2013,1,16,5,30,0.8,0,0,0,0
2013,1,16,6,30,0.4,0,0,0,0
2013,1,16,7,30,0.7000000000000001,0,0,0,0
2013,1,16,8,30,2.1,26,598,0,92
2013,1,16,9,30,4.3,29,0,4,29
2013,1,16,10,30,6.1000000000000005,64,0,4,64
2013,1,16,11,30,7.2,92,0,4,92
2013,1,16,12,30,7.800000000000001,94,0,4,94
