Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,478473,-,-,-,39.77,-105.22,-7,1867,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,GHI,DHI,DNI
2013,11,14,23,30,1.7000000000000002,7,0,0,0
2013,11,15,0,30,1.5,7,0,0,0
2013,11,15,1,30,1.1,4,0,0,0
2013,11,15,2,30,0.5,7,0,0,0
2013,11,15,3,30,0,4,0,0,0
2013,11,15,4,30,-0.2,1,0,0,0
2013,11,15,5,30,-0.2,1,0,0,0
2013,11,15,6,30,0.30000000000000004,1,0,0,0
2013,11,15,7,30,3,0,98,28,596
2013,11,15,8,30,6.9,0,272,44,829
2013,11,15,9,30,10,0,423,54,921
2013,11,15,10,30,12.100000000000001,0,526,61,959
2013,11,15,11,30,13.200000000000001,0,569,64,967
2013,11,15,12,30,13.5,7,466,148,623
2013,11,15,13,30,13.100000000000001,7,8,8,0
2013,11,15,14,30,12.100000000000001,4,236,140,281
2013,11,15,15,30,9.700000000000001,7,4,4,0
2013,11,15,16,30,8,0,24,14,269
2013,11,15,17,30,4.800000000000001,4,0,0,0
2013,11,15,18,30,4.1000000000000005,4,0,0,0
2013,11,15,19,30,3.4000000000000004,7,0,0,0
2013,11,15,20,30,2.7,4,0,0,0
2013,11,15,21,30,2.2,4,0,0,0
2013,11,15,22,30,1.8,1,0,0,0
2013,11,15,23,30,1.4000000000000001,1,0,0,0
2013,11,16,0,30,0.9,0,0,0,0
2013,11,16,1,30,0.5,1,0,0,0
2013,11,16,2,30,0.4,4,0,0,0
2013,11,16,3,30,0.30000000000000004,4,0,0,0
2013,11,16,4,30,0.1,4,0,0,0
2013,11,16,5,30,-0.2,1,0,0,0
2013,11,16,6,30,0.1,4,0,0,0
2013,11,16,7,30,1.9000000000000001,0,95,28,580
2013,11,16,8,30,4.6000000000000005,1,269,45,823
2013,11,16,9,30,7.1000000000000005,0,416,54,914
2013,11,16,10,30,9,3,410,171,498
2013,11,16,11,30,10,7,462,168,567
2013,11,16,12,30,10.100000000000001,7,461,150,613
2013,11,16,13,30,9.3,4,332,190,317
2013,11,16,14,30,8.1,3,261,122,408
2013,11,16,15,30,6.4,0,179,41,692
2013,11,16,16,30,5.300000000000001,4,11,11,0
2013,11,16,17,30,2.9000000000000004,6,0,0,0
2013,11,16,18,30,2.3000000000000003,7,0,0,0
2013,11,16,19,30,1.7000000000000002,9,0,0,0
2013,11,16,20,30,1.3,6,0,0,0
2013,11,16,21,30,1,4,0,0,0
2013,11,16,22,30,0.6000000000000001,7,0,0,0
2013,11,16,23,30,0,4,0,0,0
2013,11,17,0,30,-0.5,4,0,0,0
2013,11,17,1,30,-0.8,4,0,0,0
2013,11,17,2,30,-0.9,4,0,0,0
2013,11,17,3,30,-1,7,0,0,0
2013,11,17,4,30,-1,4,0,0,0
2013,11,17,5,30,-0.9,4,0,0,0
2013,11,17,6,30,-0.7000000000000001,4,0,0,0
2013,11,17,7,30,0.5,0,93,28,588
2013,11,17,8,30,2.4000000000000004,0,272,44,851
2013,11,17,9,30,4.1000000000000005,0,425,51,953
2013,11,17,10,30,5.6000000000000005,0,531,55,997
2013,11,17,11,30,6.800000000000001,0,578,59,1009
2013,11,17,12,30,7.7,0,557,60,989
2013,11,17,13,30,8.1,0,481,58,957
2013,11,17,14,30,7.7,0,349,49,887
2013,11,17,15,30,5.800000000000001,0,183,39,730
2013,11,17,16,30,4.2,0,22,14,288
2013,11,17,17,30,1.3,0,0,0,0
2013,11,17,18,30,0.2,0,0,0,0
2013,11,17,19,30,-0.6000000000000001,0,0,0,0
2013,11,17,20,30,-1.1,0,0,0,0
2013,11,17,21,30,-1.2000000000000002,0,0,0,0
2013,11,17,22,30,-1.3,0,0,0,0
2013,11,17,23,30,-1.3,0,0,0,0
2013,11,18,0,30,-1.3,0,0,0,0
2013,11,18,1,30,-1.2000000000000002,0,0,0,0
2013,11,18,2,30,-1.1,0,0,0,0
2013,11,18,3,30,-1,0,0,0,0
2013,11,18,4,30,-0.8,0,0,0,0
2013,11,18,5,30,-0.7000000000000001,0,0,0,0
2013,11,18,6,30,-0.2,1,0,0,0
2013,11,18,7,30,1.7000000000000002,0,90,24,621
2013,11,18,8,30,4.9,0,263,37,857
2013,11,18,9,30,8.3,0,414,43,953
2013,11,18,10,30,11.100000000000001,1,518,46,996
2013,11,18,11,30,12.9,1,560,47,1003
2013,11,18,12,30,13.600000000000001,0,546,48,996
2013,11,18,13,30,13.700000000000001,1,472,46,967
2013,11,18,14,30,12.700000000000001,0,345,42,903
2013,11,18,15,30,10,1,181,33,759
2013,11,18,16,30,8.1,1,22,12,345
2013,11,18,17,30,5,1,0,0,0
2013,11,18,18,30,3.8000000000000003,1,0,0,0
2013,11,18,19,30,2.5,4,0,0,0
2013,11,18,20,30,1.7000000000000002,0,0,0,0
2013,11,18,21,30,1.1,0,0,0,0
2013,11,18,22,30,0.9,0,0,0,0
2013,11,18,23,30,0.9,0,0,0,0
2013,11,19,0,30,0.8,7,0,0,0
2013,11,19,1,30,0.5,7,0,0,0
2013,11,19,2,30,0.4,4,0,0,0
2013,11,19,3,30,0.5,4,0,0,0
2013,11,19,4,30,0.5,4,0,0,0
2013,11,19,5,30,0.6000000000000001,7,0,0,0
2013,11,19,6,30,1,6,0,0,0
2013,11,19,7,30,3.1,6,24,24,0
2013,11,19,8,30,6.1000000000000005,6,43,43,0
2013,11,19,9,30,8.5,6,176,158,47
2013,11,19,10,30,10.200000000000001,6,27,27,0
2013,11,19,11,30,11.200000000000001,6,288,237,101
2013,11,19,12,30,11.700000000000001,6,15,15,0
2013,11,19,13,30,11.700000000000001,7,352,165,430
2013,11,19,14,30,10.3,7,260,111,448
2013,11,19,15,30,8.200000000000001,7,138,57,421
2013,11,19,16,30,7.2,6,9,9,0
2013,11,19,17,30,6.1000000000000005,6,0,0,0
2013,11,19,18,30,5.4,6,0,0,0
2013,11,19,19,30,4.800000000000001,7,0,0,0
2013,11,19,20,30,4.4,4,0,0,0
2013,11,19,21,30,4,4,0,0,0
2013,11,19,22,30,3.8000000000000003,4,0,0,0
2013,11,19,23,30,3.6,4,0,0,0
2013,11,20,0,30,3.5,4,0,0,0
2013,11,20,1,30,3.3000000000000003,4,0,0,0
2013,11,20,2,30,3.1,4,0,0,0
2013,11,20,3,30,2.8000000000000003,1,0,0,0
2013,11,20,4,30,2.5,1,0,0,0
2013,11,20,5,30,2.2,1,0,0,0
2013,11,20,6,30,2.2,4,0,0,0
2013,11,20,7,30,3.6,4,42,36,58
2013,11,20,8,30,6.300000000000001,1,249,42,806
2013,11,20,9,30,8.4,4,185,161,63
2013,11,20,10,30,10,1,501,55,956
2013,11,20,11,30,10.9,0,545,56,970
2013,11,20,12,30,11.3,2,492,86,823
2013,11,20,13,30,11.200000000000001,4,327,179,341
2013,11,20,14,30,10.4,4,258,111,446
2013,11,20,15,30,8.4,4,110,71,207
2013,11,20,16,30,7.1000000000000005,4,7,7,0
2013,11,20,17,30,5.6000000000000005,4,0,0,0
2013,11,20,18,30,5.1000000000000005,7,0,0,0
2013,11,20,19,30,4.3,7,0,0,0
2013,11,20,20,30,3.4000000000000004,7,0,0,0
2013,11,20,21,30,2.7,7,0,0,0
2013,11,20,22,30,2,6,0,0,0
2013,11,20,23,30,1.2000000000000002,7,0,0,0
2013,11,21,0,30,0.4,7,0,0,0
2013,11,21,1,30,-0.8,7,0,0,0
2013,11,21,2,30,-2.4000000000000004,4,0,0,0
2013,11,21,3,30,-3.8000000000000003,7,0,0,0
2013,11,21,4,30,-5,4,0,0,0
2013,11,21,5,30,-5.800000000000001,4,0,0,0
2013,11,21,6,30,-6.2,4,0,0,0
2013,11,21,7,30,-6,1,73,34,391
2013,11,21,8,30,-5.2,4,15,15,0
2013,11,21,9,30,-4.1000000000000005,4,92,92,0
2013,11,21,10,30,-2.9000000000000004,4,67,67,0
2013,11,21,11,30,-2.2,4,222,205,35
2013,11,21,12,30,-2.4000000000000004,4,60,60,0
2013,11,21,13,30,-3.2,4,33,33,0
2013,11,21,14,30,-4.3,4,96,96,0
2013,11,21,15,30,-5.7,4,47,47,0
2013,11,21,16,30,-6.5,7,6,6,0
2013,11,21,17,30,-8.4,7,0,0,0
2013,11,21,18,30,-9,7,0,0,0
2013,11,21,19,30,-9.200000000000001,7,0,0,0
2013,11,21,20,30,-9.200000000000001,7,0,0,0
2013,11,21,21,30,-9.1,7,0,0,0
2013,11,21,22,30,-8.9,4,0,0,0
2013,11,21,23,30,-8.5,6,0,0,0
2013,11,22,0,30,-8,6,0,0,0
2013,11,22,1,30,-7.4,6,0,0,0
2013,11,22,2,30,-6.9,6,0,0,0
2013,11,22,3,30,-6.2,6,0,0,0
2013,11,22,4,30,-5.5,7,0,0,0
2013,11,22,5,30,-4.9,6,0,0,0
2013,11,22,6,30,-4.4,6,0,0,0
2013,11,22,7,30,-3.6,7,36,33,31
2013,11,22,8,30,-2.5,6,157,96,246
2013,11,22,9,30,-1.1,6,13,13,0
2013,11,22,10,30,0.30000000000000004,6,64,64,0
2013,11,22,11,30,1.4000000000000001,6,269,227,85
2013,11,22,12,30,2,7,319,227,189
2013,11,22,13,30,1.9000000000000001,7,283,191,213
2013,11,22,14,30,1,6,117,115,8
2013,11,22,15,30,-0.7000000000000001,6,43,43,0
2013,11,22,16,30,-1.6,7,6,6,0
2013,11,22,17,30,-2.9000000000000004,6,0,0,0
2013,11,22,18,30,-3.3000000000000003,6,0,0,0
2013,11,22,19,30,-3.6,6,0,0,0
2013,11,22,20,30,-3.9000000000000004,7,0,0,0
2013,11,22,21,30,-4.3,7,0,0,0
2013,11,22,22,30,-4.7,7,0,0,0
2013,11,22,23,30,-5,7,0,0,0
2013,11,23,0,30,-5.1000000000000005,7,0,0,0
2013,11,23,1,30,-5.1000000000000005,7,0,0,0
2013,11,23,2,30,-4.9,7,0,0,0
2013,11,23,3,30,-4.800000000000001,7,0,0,0
2013,11,23,4,30,-4.800000000000001,7,0,0,0
2013,11,23,5,30,-5,7,0,0,0
2013,11,23,6,30,-5,4,0,0,0
2013,11,23,7,30,-4.1000000000000005,4,39,32,74
2013,11,23,8,30,-2.3000000000000003,4,170,86,344
2013,11,23,9,30,-0.7000000000000001,4,284,137,395
2013,11,23,10,30,0.6000000000000001,4,361,181,395
2013,11,23,11,30,1.7000000000000002,4,371,218,310
2013,11,23,12,30,2.4000000000000004,4,391,193,409
2013,11,23,13,30,2.6,4,307,181,295
2013,11,23,14,30,2.2,4,209,133,236
2013,11,23,15,30,0.2,4,99,70,162
2013,11,23,16,30,-1.4000000000000001,1,16,11,273
2013,11,23,17,30,-3.8000000000000003,1,0,0,0
2013,11,23,18,30,-4,1,0,0,0
2013,11,23,19,30,-3.7,1,0,0,0
2013,11,23,20,30,-3.3000000000000003,4,0,0,0
2013,11,23,21,30,-3.3000000000000003,7,0,0,0
2013,11,23,22,30,-3.7,7,0,0,0
2013,11,23,23,30,-4,7,0,0,0
2013,11,24,0,30,-3.8000000000000003,4,0,0,0
2013,11,24,1,30,-3.4000000000000004,4,0,0,0
2013,11,24,2,30,-3.1,4,0,0,0
2013,11,24,3,30,-2.7,4,0,0,0
2013,11,24,4,30,-2.7,7,0,0,0
2013,11,24,5,30,-3.2,6,0,0,0
2013,11,24,6,30,-3.4000000000000004,7,0,0,0
2013,11,24,7,30,-2,7,41,31,112
2013,11,24,8,30,0.4,6,64,64,0
2013,11,24,9,30,2.4000000000000004,6,239,158,220
2013,11,24,10,30,3.5,6,325,200,277
2013,11,24,11,30,4.1000000000000005,7,423,172,510
2013,11,24,12,30,4.1000000000000005,7,243,212,63
2013,11,24,13,30,3.8000000000000003,7,334,162,406
2013,11,24,14,30,3.2,7,197,135,193
2013,11,24,15,30,1.9000000000000001,7,83,70,73
2013,11,24,16,30,1,6,5,5,0
2013,11,24,17,30,-0.4,4,0,0,0
2013,11,24,18,30,-0.6000000000000001,4,0,0,0
2013,11,24,19,30,-0.6000000000000001,4,0,0,0
2013,11,24,20,30,-0.5,4,0,0,0
2013,11,24,21,30,-0.4,4,0,0,0
2013,11,24,22,30,-0.5,4,0,0,0
2013,11,24,23,30,-0.8,4,0,0,0
2013,11,25,0,30,-1.4000000000000001,4,0,0,0
2013,11,25,1,30,-2,4,0,0,0
2013,11,25,2,30,-2.7,4,0,0,0
2013,11,25,3,30,-3.4000000000000004,4,0,0,0
2013,11,25,4,30,-3.9000000000000004,1,0,0,0
2013,11,25,5,30,-4.3,4,0,0,0
2013,11,25,6,30,-4.1000000000000005,4,0,0,0
2013,11,25,7,30,-2.7,4,18,18,0
2013,11,25,8,30,-0.8,4,150,91,247
2013,11,25,9,30,0.7000000000000001,4,144,137,20
2013,11,25,10,30,1.7000000000000002,4,154,150,8
2013,11,25,11,30,2.4000000000000004,4,241,213,57
2013,11,25,12,30,2.7,4,252,215,77
2013,11,25,13,30,2.8000000000000003,4,273,189,200
2013,11,25,14,30,2.6,4,209,129,250
2013,11,25,15,30,1.3,4,111,63,267
2013,11,25,16,30,0.30000000000000004,4,0,0,0
2013,11,25,17,30,-1.4000000000000001,4,0,0,0
2013,11,25,18,30,-1.7000000000000002,4,0,0,0
2013,11,25,19,30,-1.7000000000000002,4,0,0,0
2013,11,25,20,30,-1.6,0,0,0,0
2013,11,25,21,30,-2,0,0,0,0
2013,11,25,22,30,-2.6,0,0,0,0
2013,11,25,23,30,-3.2,0,0,0,0
2013,11,26,0,30,-3.5,0,0,0,0
2013,11,26,1,30,-3.8000000000000003,0,0,0,0
2013,11,26,2,30,-4.1000000000000005,4,0,0,0
2013,11,26,3,30,-4.4,4,0,0,0
2013,11,26,4,30,-4.6000000000000005,1,0,0,0
2013,11,26,5,30,-4.7,0,0,0,0
2013,11,26,6,30,-4.7,1,0,0,0
2013,11,26,7,30,-2.8000000000000003,1,63,23,488
2013,11,26,8,30,0.6000000000000001,0,227,41,787
2013,11,26,9,30,3.2,1,376,49,902
2013,11,26,10,30,4.7,4,168,161,15
2013,11,26,11,30,5.5,4,370,210,330
2013,11,26,12,30,5.9,4,343,213,274
2013,11,26,13,30,5.9,1,445,50,944
2013,11,26,14,30,4.9,0,322,43,882
2013,11,26,15,30,3,0,162,32,730
2013,11,26,16,30,1.8,0,0,0,0
2013,11,26,17,30,-1,0,0,0,0
2013,11,26,18,30,-2.3000000000000003,0,0,0,0
2013,11,26,19,30,-2.8000000000000003,0,0,0,0
2013,11,26,20,30,-2.8000000000000003,1,0,0,0
2013,11,26,21,30,-2.8000000000000003,1,0,0,0
2013,11,26,22,30,-2.7,0,0,0,0
2013,11,26,23,30,-2.8000000000000003,0,0,0,0
2013,11,27,0,30,-2.7,0,0,0,0
2013,11,27,1,30,-2.6,0,0,0,0
2013,11,27,2,30,-2.5,0,0,0,0
2013,11,27,3,30,-2.3000000000000003,0,0,0,0
2013,11,27,4,30,-2.1,0,0,0,0
2013,11,27,5,30,-1.9000000000000001,0,0,0,0
2013,11,27,6,30,-1.5,0,0,0,0
2013,11,27,7,30,0.6000000000000001,1,61,21,516
2013,11,27,8,30,4,0,224,36,807
2013,11,27,9,30,7.1000000000000005,0,372,44,916
2013,11,27,10,30,9.700000000000001,0,473,49,957
2013,11,27,11,30,11.3,0,521,51,976
2013,11,27,12,30,12,0,510,50,971
2013,11,27,13,30,11.600000000000001,0,439,48,942
2013,11,27,14,30,9.9,1,318,43,873
2013,11,27,15,30,7.2,0,159,33,719
2013,11,27,16,30,5.800000000000001,0,0,0,0
2013,11,27,17,30,3.3000000000000003,0,0,0,0
2013,11,27,18,30,2.4000000000000004,0,0,0,0
2013,11,27,19,30,1.4000000000000001,0,0,0,0
2013,11,27,20,30,0.5,0,0,0,0
2013,11,27,21,30,0.7000000000000001,1,0,0,0
2013,11,27,22,30,1.9000000000000001,0,0,0,0
2013,11,27,23,30,2.5,0,0,0,0
2013,11,28,0,30,2.2,1,0,0,0
2013,11,28,1,30,1.5,4,0,0,0
2013,11,28,2,30,0.7000000000000001,4,0,0,0
2013,11,28,3,30,0.1,0,0,0,0
2013,11,28,4,30,-0.30000000000000004,1,0,0,0
2013,11,28,5,30,-0.4,4,0,0,0
2013,11,28,6,30,-0.30000000000000004,4,0,0,0
2013,11,28,7,30,0.8,7,30,26,51
2013,11,28,8,30,3.2,4,96,88,34
2013,11,28,9,30,5.5,4,233,150,233
2013,11,28,10,30,7.300000000000001,4,294,199,216
2013,11,28,11,30,8.700000000000001,4,416,160,535
2013,11,28,12,30,9.4,2,407,157,531
2013,11,28,13,30,9.4,3,342,144,480
2013,11,28,14,30,8.1,0,317,43,876
2013,11,28,15,30,5.300000000000001,0,159,33,718
2013,11,28,16,30,3.6,0,0,0,0
2013,11,28,17,30,0.2,0,0,0,0
2013,11,28,18,30,-1,0,0,0,0
2013,11,28,19,30,-1.4000000000000001,1,0,0,0
2013,11,28,20,30,-1.3,4,0,0,0
2013,11,28,21,30,-1.1,4,0,0,0
2013,11,28,22,30,-1,4,0,0,0
2013,11,28,23,30,-1,1,0,0,0
2013,11,29,0,30,-0.7000000000000001,7,0,0,0
2013,11,29,1,30,-0.2,4,0,0,0
2013,11,29,2,30,0.2,7,0,0,0
2013,11,29,3,30,0.30000000000000004,4,0,0,0
2013,11,29,4,30,0.2,4,0,0,0
2013,11,29,5,30,0,1,0,0,0
2013,11,29,6,30,-0.1,1,0,0,0
2013,11,29,7,30,1.4000000000000001,4,26,25,25
2013,11,29,8,30,4.4,0,219,39,795
2013,11,29,9,30,7.1000000000000005,0,368,48,910
2013,11,29,10,30,9,0,473,51,963
2013,11,29,11,30,10.3,0,522,50,988
2013,11,29,12,30,10.8,0,507,51,975
2013,11,29,13,30,10.700000000000001,0,437,49,944
2013,11,29,14,30,9.4,0,313,43,868
2013,11,29,15,30,6.4,0,156,34,706
2013,11,29,16,30,4.6000000000000005,0,0,0,0
2013,11,29,17,30,2.1,0,0,0,0
2013,11,29,18,30,1.5,0,0,0,0
2013,11,29,19,30,0.7000000000000001,0,0,0,0
2013,11,29,20,30,-0.2,0,0,0,0
2013,11,29,21,30,-0.6000000000000001,0,0,0,0
2013,11,29,22,30,-0.8,0,0,0,0
2013,11,29,23,30,-0.9,0,0,0,0
2013,11,30,0,30,-1,0,0,0,0
2013,11,30,1,30,-1.1,0,0,0,0
2013,11,30,2,30,-1.3,0,0,0,0
2013,11,30,3,30,-1.4000000000000001,0,0,0,0
2013,11,30,4,30,-1.6,0,0,0,0
2013,11,30,5,30,-1.6,0,0,0,0
2013,11,30,6,30,-1.5,1,0,0,0
2013,11,30,7,30,0.30000000000000004,0,54,19,500
2013,11,30,8,30,3.5,0,216,36,803
2013,11,30,9,30,6.6000000000000005,0,364,44,917
2013,11,30,10,30,8.9,0,469,48,968
2013,11,30,11,30,10.3,0,519,49,990
2013,11,30,12,30,10.8,0,509,50,984
2013,11,30,13,30,10.600000000000001,0,435,48,946
2013,11,30,14,30,9.3,0,314,42,880
2013,11,30,15,30,6.2,0,157,32,723
2013,11,30,16,30,4.1000000000000005,0,0,0,0
2013,11,30,17,30,1.2000000000000002,0,0,0,0
2013,11,30,18,30,0.6000000000000001,1,0,0,0
2013,11,30,19,30,0.1,0,0,0,0
2013,11,30,20,30,-0.30000000000000004,0,0,0,0
2013,11,30,21,30,-0.8,0,0,0,0
2013,11,30,22,30,-1.4000000000000001,0,0,0,0
2013,11,30,23,30,-1.8,0,0,0,0
2013,12,1,0,30,-1.9000000000000001,0,0,0,0
2013,12,1,1,30,-1.9000000000000001,0,0,0,0
2013,12,1,2,30,-2,4,0,0,0
2013,12,1,3,30,-2,4,0,0,0
2013,12,1,4,30,-1.9000000000000001,7,0,0,0
2013,12,1,5,30,-1.7000000000000002,4,0,0,0
2013,12,1,6,30,-1.1,1,0,0,0
2013,12,1,7,30,0.4,1,49,21,434
2013,12,1,8,30,2.8000000000000003,0,210,39,777
2013,12,1,9,30,5.2,3,261,127,387
2013,12,1,10,30,6.800000000000001,2,364,151,491
2013,12,1,11,30,7.800000000000001,7,437,121,669
2013,12,1,12,30,8.200000000000001,3,387,173,460
2013,12,1,13,30,8,4,348,130,533
2013,12,1,14,30,7.2,4,129,120,31
2013,12,1,15,30,5.4,3,124,49,437
2013,12,1,16,30,4.2,7,0,0,0
2013,12,1,17,30,2,7,0,0,0
2013,12,1,18,30,1.4000000000000001,4,0,0,0
2013,12,1,19,30,1.2000000000000002,4,0,0,0
2013,12,1,20,30,1.2000000000000002,4,0,0,0
2013,12,1,21,30,1.4000000000000001,4,0,0,0
2013,12,1,22,30,1.5,4,0,0,0
2013,12,1,23,30,1.3,7,0,0,0
2013,12,2,0,30,1,7,0,0,0
2013,12,2,1,30,0.9,4,0,0,0
2013,12,2,2,30,1,4,0,0,0
2013,12,2,3,30,1.1,4,0,0,0
2013,12,2,4,30,1,4,0,0,0
2013,12,2,5,30,0.8,1,0,0,0
2013,12,2,6,30,0.8,7,0,0,0
2013,12,2,7,30,2,4,26,22,56
2013,12,2,8,30,4.5,0,205,33,792
2013,12,2,9,30,6.9,0,352,41,905
2013,12,2,10,30,8.5,1,456,46,956
2013,12,2,11,30,9.4,1,506,47,978
2013,12,2,12,30,9.5,0,497,48,973
2013,12,2,13,30,9,1,429,47,940
2013,12,2,14,30,7.7,3,229,108,394
2013,12,2,15,30,5.9,4,111,57,316
2013,12,2,16,30,5,4,0,0,0
2013,12,2,17,30,3.5,7,0,0,0
2013,12,2,18,30,3.1,6,0,0,0
2013,12,2,19,30,2.7,7,0,0,0
2013,12,2,20,30,2.4000000000000004,7,0,0,0
2013,12,2,21,30,2.1,7,0,0,0
2013,12,2,22,30,1.8,4,0,0,0
2013,12,2,23,30,1.5,4,0,0,0
2013,12,3,0,30,1,1,0,0,0
2013,12,3,1,30,0.2,1,0,0,0
2013,12,3,2,30,-0.1,7,0,0,0
2013,12,3,3,30,0,7,0,0,0
2013,12,3,4,30,0.2,7,0,0,0
2013,12,3,5,30,0.5,6,0,0,0
2013,12,3,6,30,0.7000000000000001,7,0,0,0
2013,12,3,7,30,2,7,25,21,69
2013,12,3,8,30,4.2,6,69,69,0
2013,12,3,9,30,6.300000000000001,6,115,114,2
2013,12,3,10,30,7.800000000000001,6,83,83,0
2013,12,3,11,30,8.6,6,144,143,3
2013,12,3,12,30,8.6,6,209,191,40
2013,12,3,13,30,7.300000000000001,6,80,80,0
2013,12,3,14,30,5,6,38,38,0
2013,12,3,15,30,2,6,15,15,0
2013,12,3,16,30,0.5,6,0,0,0
2013,12,3,17,30,-2.3000000000000003,6,0,0,0
2013,12,3,18,30,-3.4000000000000004,6,0,0,0
2013,12,3,19,30,-4.2,6,0,0,0
2013,12,3,20,30,-4.9,6,0,0,0
2013,12,3,21,30,-5.6000000000000005,7,0,0,0
2013,12,3,22,30,-6.4,7,0,0,0
2013,12,3,23,30,-7,6,0,0,0
2013,12,4,0,30,-7.4,7,0,0,0
2013,12,4,1,30,-7.6000000000000005,6,0,0,0
2013,12,4,2,30,-7.7,6,0,0,0
2013,12,4,3,30,-7.9,6,0,0,0
2013,12,4,4,30,-8.4,6,0,0,0
2013,12,4,5,30,-8.8,1,0,0,0
2013,12,4,6,30,-9.200000000000001,7,0,0,0
2013,12,4,7,30,-9.5,7,15,15,0
2013,12,4,8,30,-9.5,7,81,78,15
2013,12,4,9,30,-9.1,7,102,102,0
2013,12,4,10,30,-8.4,1,453,117,792
2013,12,4,11,30,-7.4,7,205,189,34
2013,12,4,12,30,-6.7,7,220,196,52
2013,12,4,13,30,-6.800000000000001,7,161,153,21
2013,12,4,14,30,-7.5,7,208,120,291
2013,12,4,15,30,-8.9,7,7,7,0
2013,12,4,16,30,-9.8,7,0,0,0
2013,12,4,17,30,-11.700000000000001,7,0,0,0
2013,12,4,18,30,-12.4,4,0,0,0
2013,12,4,19,30,-12.8,7,0,0,0
2013,12,4,20,30,-13.4,1,0,0,0
2013,12,4,21,30,-14.4,1,0,0,0
2013,12,4,22,30,-15.4,7,0,0,0
2013,12,4,23,30,-16.2,7,0,0,0
2013,12,5,0,30,-16.900000000000002,1,0,0,0
2013,12,5,1,30,-17.5,1,0,0,0
2013,12,5,2,30,-18.1,0,0,0,0
2013,12,5,3,30,-18.6,0,0,0,0
2013,12,5,4,30,-19,0,0,0,0
2013,12,5,5,30,-19.3,0,0,0,0
2013,12,5,6,30,-19.5,1,0,0,0
2013,12,5,7,30,-18.400000000000002,1,46,19,507
2013,12,5,8,30,-14.9,0,218,41,843
2013,12,5,9,30,-11.200000000000001,0,377,54,962
2013,12,5,10,30,-9.1,0,490,62,1016
2013,12,5,11,30,-7.800000000000001,0,545,69,1029
2013,12,5,12,30,-7.300000000000001,0,525,68,1002
2013,12,5,13,30,-7.4,0,454,64,970
2013,12,5,14,30,-8.3,0,327,58,884
2013,12,5,15,30,-10.200000000000001,0,161,42,707
2013,12,5,16,30,-11.3,7,0,0,0
2013,12,5,17,30,-13.700000000000001,7,0,0,0
2013,12,5,18,30,-14.700000000000001,7,0,0,0
2013,12,5,19,30,-15.4,7,0,0,0
2013,12,5,20,30,-16,7,0,0,0
2013,12,5,21,30,-16.7,1,0,0,0
2013,12,5,22,30,-17.400000000000002,1,0,0,0
2013,12,5,23,30,-17.8,1,0,0,0
2013,12,6,0,30,-18.2,1,0,0,0
2013,12,6,1,30,-18.5,1,0,0,0
2013,12,6,2,30,-18.7,1,0,0,0
2013,12,6,3,30,-18.7,0,0,0,0
2013,12,6,4,30,-18.7,0,0,0,0
2013,12,6,5,30,-18.7,0,0,0,0
2013,12,6,6,30,-18.7,7,0,0,0
2013,12,6,7,30,-17.6,1,41,20,403
2013,12,6,8,30,-15.200000000000001,0,207,47,772
2013,12,6,9,30,-12.9,0,364,62,906
2013,12,6,10,30,-11.3,0,476,70,969
2013,12,6,11,30,-10.200000000000001,0,531,73,995
2013,12,6,12,30,-9.600000000000001,7,346,193,337
2013,12,6,13,30,-9.3,7,308,157,375
2013,12,6,14,30,-9.600000000000001,7,176,128,157
2013,12,6,15,30,-10.8,7,118,50,407
2013,12,6,16,30,-11.700000000000001,1,0,0,0
2013,12,6,17,30,-13.8,1,0,0,0
2013,12,6,18,30,-14.600000000000001,1,0,0,0
2013,12,6,19,30,-15.3,0,0,0,0
2013,12,6,20,30,-15.9,1,0,0,0
2013,12,6,21,30,-16.2,0,0,0,0
2013,12,6,22,30,-16.400000000000002,0,0,0,0
2013,12,6,23,30,-16.6,0,0,0,0
2013,12,7,0,30,-16.7,0,0,0,0
2013,12,7,1,30,-16.7,0,0,0,0
2013,12,7,2,30,-16.400000000000002,1,0,0,0
2013,12,7,3,30,-15.5,1,0,0,0
2013,12,7,4,30,-14.700000000000001,1,0,0,0
2013,12,7,5,30,-14.200000000000001,0,0,0,0
